"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"15834"	"ENSG00000223979"	"SMCR2"	"lincRNA"
"15835"	"ENSG00000226145"	"KRT16P6"	"transcribed_unprocessed_pseudogene"
"15836"	"ENSG00000226377"	"AC084809.1"	"antisense"
"15837"	"ENSG00000226478"	"UPF3AP1"	"processed_pseudogene"
"15838"	"ENSG00000226746"	"SMCR5"	"antisense"
"15839"	"ENSG00000226981"	"ABHD17AP6"	"unprocessed_pseudogene"
"15840"	"ENSG00000227077"	"AC107983.1"	"processed_pseudogene"
"15841"	"ENSG00000227078"	"LINC02094"	"lincRNA"
"15842"	"ENSG00000227495"	"AC004771.1"	"antisense"
"15843"	"ENSG00000227543"	"SPAG5-AS1"	"processed_transcript"
"15844"	"ENSG00000229782"	"AC118754.1"	"antisense"
"15845"	"ENSG00000230897"	"RPS18P12"	"processed_pseudogene"
"15846"	"ENSG00000231595"	"AC005224.1"	"lincRNA"
"15847"	"ENSG00000231625"	"SLC47A1P2"	"transcribed_unprocessed_pseudogene"
"15848"	"ENSG00000232344"	"AC087163.2"	"processed_pseudogene"
"15849"	"ENSG00000232859"	"LYRM9"	"protein_coding"
"15850"	"ENSG00000233098"	"CCDC144NL-AS1"	"antisense"
"15851"	"ENSG00000233223"	"AC016876.1"	"antisense"
"15852"	"ENSG00000233327"	"USP32P2"	"transcribed_unprocessed_pseudogene"
"15853"	"ENSG00000233670"	"PIRT"	"protein_coding"
"15854"	"ENSG00000233966"	"UBE2SP1"	"processed_pseudogene"
"15855"	"ENSG00000234327"	"AC012146.1"	"processed_transcript"
"15856"	"ENSG00000235530"	"AC087294.1"	"antisense"
"15857"	"ENSG00000235979"	"AC004448.2"	"lincRNA"
"15858"	"ENSG00000236088"	"COX10-AS1"	"processed_transcript"
"15859"	"ENSG00000236377"	"AC084809.2"	"lincRNA"
"15860"	"ENSG00000236819"	"LINC01563"	"lincRNA"
"15861"	"ENSG00000237575"	"PYY2"	"transcribed_unprocessed_pseudogene"
"15862"	"ENSG00000238917"	"SNORD10"	"snoRNA"
"15863"	"ENSG00000239697"	"TNFSF12"	"protein_coding"
"15864"	"ENSG00000239704"	"CDRT4"	"protein_coding"
"15865"	"ENSG00000240445"	"FOXO3B"	"processed_pseudogene"
"15866"	"ENSG00000240494"	"RPS12P28"	"processed_pseudogene"
"15867"	"ENSG00000244045"	"TMEM199"	"protein_coding"
"15868"	"ENSG00000244184"	"AC091153.3"	"antisense"
"15869"	"ENSG00000248121"	"SMURF2P1"	"transcribed_unprocessed_pseudogene"
"15870"	"ENSG00000249459"	"ZNF286B"	"protein_coding"
"15871"	"ENSG00000250462"	"LRRC37BP1"	"transcribed_unprocessed_pseudogene"
"15872"	"ENSG00000256618"	"MTRNR2L1"	"protein_coding"
"15873"	"ENSG00000258315"	"C17orf49"	"protein_coding"
"15874"	"ENSG00000258472"	"AC005726.1"	"protein_coding"
"15875"	"ENSG00000260328"	"AC104024.2"	"lincRNA"
"15876"	"ENSG00000260647"	"AC127537.1"	"antisense"
"15877"	"ENSG00000260777"	"AC061975.1"	"lincRNA"
"15878"	"ENSG00000261033"	"AC005730.2"	"antisense"
"15879"	"ENSG00000261879"	"AC087500.1"	"antisense"
"15880"	"ENSG00000261996"	"AC004706.1"	"lincRNA"
"15881"	"ENSG00000262089"	"AC040977.1"	"lincRNA"
"15882"	"ENSG00000262165"	"AC233723.1"	"protein_coding"
"15883"	"ENSG00000262227"	"AC004771.3"	"antisense"
"15884"	"ENSG00000262296"	"AC118755.1"	"antisense"
"15885"	"ENSG00000262503"	"AC027763.1"	"processed_pseudogene"
"15886"	"ENSG00000262681"	"AC005722.2"	"lincRNA"
"15887"	"ENSG00000262823"	"AC127521.1"	"antisense"
"15888"	"ENSG00000262943"	"ALOX12P2"	"transcribed_unprocessed_pseudogene"
"15889"	"ENSG00000263164"	"AC087500.2"	"lincRNA"
"15890"	"ENSG00000263272"	"AC004148.2"	"antisense"
"15891"	"ENSG00000263400"	"TMEM220-AS1"	"antisense"
"15892"	"ENSG00000263508"	"AC015908.2"	"lincRNA"
"15893"	"ENSG00000263535"	"AK4P1"	"processed_pseudogene"
"15894"	"ENSG00000263563"	"UBBP4"	"transcribed_unprocessed_pseudogene"
"15895"	"ENSG00000263571"	"AC004147.2"	"lincRNA"
"15896"	"ENSG00000263603"	"AC127024.2"	"lincRNA"
"15897"	"ENSG00000263624"	"AC055811.1"	"antisense"
"15898"	"ENSG00000263874"	"LINC00672"	"protein_coding"
"15899"	"ENSG00000263934"	"SNORD3A"	"snoRNA"
"15900"	"ENSG00000263990"	"AC004253.1"	"lincRNA"
"15901"	"ENSG00000264007"	"AC104564.2"	"sense_intronic"
"15902"	"ENSG00000264016"	"AC015908.3"	"lincRNA"
"15903"	"ENSG00000264107"	"AC138207.2"	"antisense"
"15904"	"ENSG00000264148"	"AC138207.3"	"processed_pseudogene"
"15905"	"ENSG00000264176"	"MAGOH2P"	"transcribed_processed_pseudogene"
"15906"	"ENSG00000264290"	"AC104564.3"	"sense_intronic"
"15907"	"ENSG00000264456"	"AC138207.4"	"sense_intronic"
"15908"	"ENSG00000264538"	"SUZ12P1"	"transcribed_unprocessed_pseudogene"
"15909"	"ENSG00000264577"	"AC010761.1"	"antisense"
"15910"	"ENSG00000264608"	"AC005726.3"	"sense_intronic"
"15911"	"ENSG00000264617"	"AC233702.4"	"unprocessed_pseudogene"
"15912"	"ENSG00000264885"	"AC026271.3"	"sense_intronic"
"15913"	"ENSG00000265019"	"NCOR1P2"	"unprocessed_pseudogene"
"15914"	"ENSG00000265043"	"AC068418.2"	"lincRNA"
"15915"	"ENSG00000265115"	"AC011824.1"	"antisense"
"15916"	"ENSG00000265139"	"AC005899.3"	"lincRNA"
"15917"	"ENSG00000265356"	"AC004147.4"	"processed_transcript"
"15918"	"ENSG00000265474"	"AC010761.4"	"antisense"
"15919"	"ENSG00000265478"	"AC107982.3"	"lincRNA"
"15920"	"ENSG00000265511"	"AC020558.2"	"antisense"
"15921"	"ENSG00000265519"	"AC015922.2"	"lincRNA"
"15922"	"ENSG00000265683"	"SYPL1P2"	"processed_pseudogene"
"15923"	"ENSG00000265743"	"AC138207.5"	"lincRNA"
"15924"	"ENSG00000265791"	"AC127024.4"	"sense_intronic"
"15925"	"ENSG00000266050"	"AC233702.6"	"transcribed_processed_pseudogene"
"15926"	"ENSG00000266101"	"AC004408.1"	"antisense"
"15927"	"ENSG00000266282"	"UBL5P2"	"processed_pseudogene"
"15928"	"ENSG00000266313"	"AC026254.2"	"lincRNA"
"15929"	"ENSG00000266368"	"AC005410.2"	"antisense"
"15930"	"ENSG00000266369"	"AC090774.2"	"antisense"
"15931"	"ENSG00000266490"	"AC127024.5"	"lincRNA"
"15932"	"ENSG00000266588"	"AC006441.4"	"lincRNA"
"15933"	"ENSG00000266651"	"AC093484.4"	"lincRNA"
"15934"	"ENSG00000266677"	"AC087164.1"	"antisense"
"15935"	"ENSG00000266718"	"AC079336.5"	"antisense"
"15936"	"ENSG00000266777"	"SH3GL1P1"	"transcribed_processed_pseudogene"
"15937"	"ENSG00000266865"	"AC138207.8"	"transcribed_unprocessed_pseudogene"
"15938"	"ENSG00000266947"	"AC022916.1"	"antisense"
"15939"	"ENSG00000267102"	"AC060766.1"	"transcribed_processed_pseudogene"
"15940"	"ENSG00000267321"	"LINC02001"	"lincRNA"
"15941"	"ENSG00000267364"	"AC022706.1"	"lincRNA"
"15942"	"ENSG00000267369"	"AC015911.7"	"processed_pseudogene"
"15943"	"ENSG00000267457"	"AC004223.2"	"lincRNA"
"15944"	"ENSG00000267532"	"MIR497HG"	"antisense"
"15945"	"ENSG00000267547"	"AC060766.4"	"lincRNA"
"15946"	"ENSG00000267648"	"AC060766.5"	"transcribed_processed_pseudogene"
"15947"	"ENSG00000269947"	"AC135178.5"	"lincRNA"
"15948"	"ENSG00000270091"	"AC015726.1"	"lincRNA"
"15949"	"ENSG00000271851"	"AC087501.4"	"sense_intronic"
"15950"	"ENSG00000273018"	"FAM106A"	"processed_transcript"
"15951"	"ENSG00000002919"	"SNX11"	"protein_coding"
"15952"	"ENSG00000004897"	"CDC27"	"protein_coding"
"15953"	"ENSG00000005243"	"COPZ2"	"protein_coding"
"15954"	"ENSG00000005379"	"TSPOAP1"	"protein_coding"
"15955"	"ENSG00000005381"	"MPO"	"protein_coding"
"15956"	"ENSG00000005882"	"PDK2"	"protein_coding"
"15957"	"ENSG00000005884"	"ITGA3"	"protein_coding"
"15958"	"ENSG00000005961"	"ITGA2B"	"protein_coding"
"15959"	"ENSG00000006025"	"OSBPL7"	"protein_coding"
"15960"	"ENSG00000006062"	"MAP3K14"	"protein_coding"
"15961"	"ENSG00000006282"	"SPATA20"	"protein_coding"
"15962"	"ENSG00000006283"	"CACNA1G"	"protein_coding"
"15963"	"ENSG00000007312"	"CD79B"	"protein_coding"
"15964"	"ENSG00000008283"	"CYB561"	"protein_coding"
"15965"	"ENSG00000008294"	"SPAG9"	"protein_coding"
"15966"	"ENSG00000008838"	"MED24"	"protein_coding"
"15967"	"ENSG00000011028"	"MRC2"	"protein_coding"
"15968"	"ENSG00000011143"	"MKS1"	"protein_coding"
"15969"	"ENSG00000011258"	"MBTD1"	"protein_coding"
"15970"	"ENSG00000011260"	"UTP18"	"protein_coding"
"15971"	"ENSG00000012048"	"BRCA1"	"protein_coding"
"15972"	"ENSG00000013306"	"SLC25A39"	"protein_coding"
"15973"	"ENSG00000015532"	"XYLT2"	"protein_coding"
"15974"	"ENSG00000030582"	"GRN"	"protein_coding"
"15975"	"ENSG00000033627"	"ATP6V0A1"	"protein_coding"
"15976"	"ENSG00000037042"	"TUBG2"	"protein_coding"
"15977"	"ENSG00000049283"	"EPN3"	"protein_coding"
"15978"	"ENSG00000062716"	"VMP1"	"protein_coding"
"15979"	"ENSG00000062725"	"APPBP2"	"protein_coding"
"15980"	"ENSG00000064300"	"NGFR"	"protein_coding"
"15981"	"ENSG00000067596"	"DHX8"	"protein_coding"
"15982"	"ENSG00000068079"	"IFI35"	"protein_coding"
"15983"	"ENSG00000068097"	"HEATR6"	"protein_coding"
"15984"	"ENSG00000068120"	"COASY"	"protein_coding"
"15985"	"ENSG00000068137"	"PLEKHH3"	"protein_coding"
"15986"	"ENSG00000068489"	"PRR11"	"protein_coding"
"15987"	"ENSG00000069188"	"SDK2"	"protein_coding"
"15988"	"ENSG00000070540"	"WIPI1"	"protein_coding"
"15989"	"ENSG00000073350"	"LLGL2"	"protein_coding"
"15990"	"ENSG00000073584"	"SMARCE1"	"protein_coding"
"15991"	"ENSG00000073605"	"GSDMB"	"protein_coding"
"15992"	"ENSG00000073670"	"ADAM11"	"protein_coding"
"15993"	"ENSG00000073969"	"NSF"	"protein_coding"
"15994"	"ENSG00000075429"	"CACNG5"	"protein_coding"
"15995"	"ENSG00000075461"	"CACNG4"	"protein_coding"
"15996"	"ENSG00000082641"	"NFE2L1"	"protein_coding"
"15997"	"ENSG00000087152"	"ATXN7L3"	"protein_coding"
"15998"	"ENSG00000087191"	"PSMC5"	"protein_coding"
"15999"	"ENSG00000087995"	"METTL2A"	"protein_coding"
"16000"	"ENSG00000089558"	"KCNH4"	"protein_coding"
"16001"	"ENSG00000091947"	"TMEM101"	"protein_coding"
"16002"	"ENSG00000092929"	"UNC13D"	"protein_coding"
"16003"	"ENSG00000094796"	"KRT31"	"protein_coding"
"16004"	"ENSG00000094804"	"CDC6"	"protein_coding"
"16005"	"ENSG00000108309"	"RUNDC3A"	"protein_coding"
"16006"	"ENSG00000108312"	"UBTF"	"protein_coding"
"16007"	"ENSG00000108344"	"PSMD3"	"protein_coding"
"16008"	"ENSG00000108349"	"CASC3"	"protein_coding"
"16009"	"ENSG00000108352"	"RAPGEFL1"	"protein_coding"
"16010"	"ENSG00000108370"	"RGS9"	"protein_coding"
"16011"	"ENSG00000108375"	"RNF43"	"protein_coding"
"16012"	"ENSG00000108379"	"WNT3"	"protein_coding"
"16013"	"ENSG00000108384"	"RAD51C"	"protein_coding"
"16014"	"ENSG00000108387"	"SEPT4"	"protein_coding"
"16015"	"ENSG00000108389"	"MTMR4"	"protein_coding"
"16016"	"ENSG00000108395"	"TRIM37"	"protein_coding"
"16017"	"ENSG00000108406"	"DHX40"	"protein_coding"
"16018"	"ENSG00000108423"	"TUBD1"	"protein_coding"
"16019"	"ENSG00000108424"	"KPNB1"	"protein_coding"
"16020"	"ENSG00000108433"	"GOSR2"	"protein_coding"
"16021"	"ENSG00000108439"	"PNPO"	"protein_coding"
"16022"	"ENSG00000108443"	"RPS6KB1"	"protein_coding"
"16023"	"ENSG00000108465"	"CDK5RAP3"	"protein_coding"
"16024"	"ENSG00000108468"	"CBX1"	"protein_coding"
"16025"	"ENSG00000108469"	"RECQL5"	"protein_coding"
"16026"	"ENSG00000108479"	"GALK1"	"protein_coding"
"16027"	"ENSG00000108506"	"INTS2"	"protein_coding"
"16028"	"ENSG00000108510"	"MED13"	"protein_coding"
"16029"	"ENSG00000108588"	"CCDC47"	"protein_coding"
"16030"	"ENSG00000108592"	"FTSJ3"	"protein_coding"
"16031"	"ENSG00000108604"	"SMARCD2"	"protein_coding"
"16032"	"ENSG00000108622"	"ICAM2"	"protein_coding"
"16033"	"ENSG00000108654"	"DDX5"	"protein_coding"
"16034"	"ENSG00000108771"	"DHX58"	"protein_coding"
"16035"	"ENSG00000108773"	"KAT2A"	"protein_coding"
"16036"	"ENSG00000108774"	"RAB5C"	"protein_coding"
"16037"	"ENSG00000108784"	"NAGLU"	"protein_coding"
"16038"	"ENSG00000108785"	"HSD17B1P1"	"unprocessed_pseudogene"
"16039"	"ENSG00000108786"	"HSD17B1"	"protein_coding"
"16040"	"ENSG00000108788"	"MLX"	"protein_coding"
"16041"	"ENSG00000108797"	"CNTNAP1"	"protein_coding"
"16042"	"ENSG00000108798"	"ABI3"	"protein_coding"
"16043"	"ENSG00000108799"	"EZH1"	"protein_coding"
"16044"	"ENSG00000108819"	"PPP1R9B"	"protein_coding"
"16045"	"ENSG00000108821"	"COL1A1"	"protein_coding"
"16046"	"ENSG00000108823"	"SGCA"	"protein_coding"
"16047"	"ENSG00000108826"	"MRPL27"	"protein_coding"
"16048"	"ENSG00000108828"	"VAT1"	"protein_coding"
"16049"	"ENSG00000108829"	"LRRC59"	"protein_coding"
"16050"	"ENSG00000108830"	"RND2"	"protein_coding"
"16051"	"ENSG00000108840"	"HDAC5"	"protein_coding"
"16052"	"ENSG00000108846"	"ABCC3"	"protein_coding"
"16053"	"ENSG00000108848"	"LUC7L3"	"protein_coding"
"16054"	"ENSG00000108852"	"MPP2"	"protein_coding"
"16055"	"ENSG00000108854"	"SMURF2"	"protein_coding"
"16056"	"ENSG00000108861"	"DUSP3"	"protein_coding"
"16057"	"ENSG00000108878"	"CACNG1"	"protein_coding"
"16058"	"ENSG00000108883"	"EFTUD2"	"protein_coding"
"16059"	"ENSG00000108924"	"HLF"	"protein_coding"
"16060"	"ENSG00000108932"	"SLC16A6"	"protein_coding"
"16061"	"ENSG00000108946"	"PRKAR1A"	"protein_coding"
"16062"	"ENSG00000108950"	"FAM20A"	"protein_coding"
"16063"	"ENSG00000108960"	"MMD"	"protein_coding"
"16064"	"ENSG00000108984"	"MAP2K6"	"protein_coding"
"16065"	"ENSG00000109062"	"SLC9A3R1"	"protein_coding"
"16066"	"ENSG00000109065"	"NAT9"	"protein_coding"
"16067"	"ENSG00000109066"	"TMEM104"	"protein_coding"
"16068"	"ENSG00000109089"	"CDR2L"	"protein_coding"
"16069"	"ENSG00000120063"	"GNA13"	"protein_coding"
"16070"	"ENSG00000120071"	"KANSL1"	"protein_coding"
"16071"	"ENSG00000120088"	"CRHR1"	"protein_coding"
"16072"	"ENSG00000121053"	"EPX"	"protein_coding"
"16073"	"ENSG00000121057"	"AKAP1"	"protein_coding"
"16074"	"ENSG00000121058"	"COIL"	"protein_coding"
"16075"	"ENSG00000121060"	"TRIM25"	"protein_coding"
"16076"	"ENSG00000121064"	"SCPEP1"	"protein_coding"
"16077"	"ENSG00000121067"	"SPOP"	"protein_coding"
"16078"	"ENSG00000121068"	"TBX2"	"protein_coding"
"16079"	"ENSG00000121073"	"SLC35B1"	"protein_coding"
"16080"	"ENSG00000121101"	"TEX14"	"protein_coding"
"16081"	"ENSG00000121104"	"FAM117A"	"protein_coding"
"16082"	"ENSG00000123700"	"KCNJ2"	"protein_coding"
"16083"	"ENSG00000125319"	"C17orf53"	"protein_coding"
"16084"	"ENSG00000125398"	"SOX9"	"protein_coding"
"16085"	"ENSG00000125445"	"MRPS7"	"protein_coding"
"16086"	"ENSG00000125447"	"GGA3"	"protein_coding"
"16087"	"ENSG00000125449"	"ARMC7"	"protein_coding"
"16088"	"ENSG00000125450"	"NUP85"	"protein_coding"
"16089"	"ENSG00000125454"	"SLC25A19"	"protein_coding"
"16090"	"ENSG00000125457"	"MIF4GD"	"protein_coding"
"16091"	"ENSG00000125458"	"NT5C"	"protein_coding"
"16092"	"ENSG00000125686"	"MED1"	"protein_coding"
"16093"	"ENSG00000126351"	"THRA"	"protein_coding"
"16094"	"ENSG00000126368"	"NR1D1"	"protein_coding"
"16095"	"ENSG00000126561"	"STAT5A"	"protein_coding"
"16096"	"ENSG00000126581"	"BECN1"	"protein_coding"
"16097"	"ENSG00000130935"	"NOL11"	"protein_coding"
"16098"	"ENSG00000131094"	"C1QL1"	"protein_coding"
"16099"	"ENSG00000131095"	"GFAP"	"protein_coding"
"16100"	"ENSG00000131097"	"HIGD1B"	"protein_coding"
"16101"	"ENSG00000131462"	"TUBG1"	"protein_coding"
"16102"	"ENSG00000131467"	"PSME3"	"protein_coding"
"16103"	"ENSG00000131469"	"RPL27"	"protein_coding"
"16104"	"ENSG00000131470"	"PSMC3IP"	"protein_coding"
"16105"	"ENSG00000131471"	"AOC3"	"protein_coding"
"16106"	"ENSG00000131473"	"ACLY"	"protein_coding"
"16107"	"ENSG00000131475"	"VPS25"	"protein_coding"
"16108"	"ENSG00000131477"	"RAMP2"	"protein_coding"
"16109"	"ENSG00000131480"	"AOC2"	"protein_coding"
"16110"	"ENSG00000131748"	"STARD3"	"protein_coding"
"16111"	"ENSG00000131759"	"RARA"	"protein_coding"
"16112"	"ENSG00000131771"	"PPP1R1B"	"protein_coding"
"16113"	"ENSG00000132470"	"ITGB4"	"protein_coding"
"16114"	"ENSG00000132471"	"WBP2"	"protein_coding"
"16115"	"ENSG00000132475"	"H3F3B"	"protein_coding"
"16116"	"ENSG00000132478"	"UNK"	"protein_coding"
"16117"	"ENSG00000132481"	"TRIM47"	"protein_coding"
"16118"	"ENSG00000133193"	"FAM104A"	"protein_coding"
"16119"	"ENSG00000133195"	"SLC39A11"	"protein_coding"
"16120"	"ENSG00000136436"	"CALCOCO2"	"protein_coding"
"16121"	"ENSG00000136444"	"RSAD1"	"protein_coding"
"16122"	"ENSG00000136448"	"NMT1"	"protein_coding"
"16123"	"ENSG00000136449"	"MYCBPAP"	"protein_coding"
"16124"	"ENSG00000136450"	"SRSF1"	"protein_coding"
"16125"	"ENSG00000136451"	"VEZF1"	"protein_coding"
"16126"	"ENSG00000136457"	"CHAD"	"protein_coding"
"16127"	"ENSG00000136463"	"TACO1"	"protein_coding"
"16128"	"ENSG00000136478"	"TEX2"	"protein_coding"
"16129"	"ENSG00000136485"	"DCAF7"	"protein_coding"
"16130"	"ENSG00000136490"	"LIMD2"	"protein_coding"
"16131"	"ENSG00000136492"	"BRIP1"	"protein_coding"
"16132"	"ENSG00000136504"	"KAT7"	"protein_coding"
"16133"	"ENSG00000141179"	"PCTP"	"protein_coding"
"16134"	"ENSG00000141198"	"TOM1L1"	"protein_coding"
"16135"	"ENSG00000141219"	"C17orf80"	"protein_coding"
"16136"	"ENSG00000141232"	"TOB1"	"protein_coding"
"16137"	"ENSG00000141279"	"NPEPPS"	"protein_coding"
"16138"	"ENSG00000141294"	"LRRC46"	"protein_coding"
"16139"	"ENSG00000141295"	"SCRN2"	"protein_coding"
"16140"	"ENSG00000141337"	"ARSG"	"protein_coding"
"16141"	"ENSG00000141338"	"ABCA8"	"protein_coding"
"16142"	"ENSG00000141349"	"G6PC3"	"protein_coding"
"16143"	"ENSG00000141367"	"CLTC"	"protein_coding"
"16144"	"ENSG00000141376"	"BCAS3"	"protein_coding"
"16145"	"ENSG00000141378"	"PTRH2"	"protein_coding"
"16146"	"ENSG00000141540"	"TTYH2"	"protein_coding"
"16147"	"ENSG00000141569"	"TRIM65"	"protein_coding"
"16148"	"ENSG00000141696"	"P3H4"	"protein_coding"
"16149"	"ENSG00000141698"	"NT5C3B"	"protein_coding"
"16150"	"ENSG00000141699"	"RETREG3"	"protein_coding"
"16151"	"ENSG00000141736"	"ERBB2"	"protein_coding"
"16152"	"ENSG00000141738"	"GRB7"	"protein_coding"
"16153"	"ENSG00000141741"	"MIEN1"	"protein_coding"
"16154"	"ENSG00000141744"	"PNMT"	"protein_coding"
"16155"	"ENSG00000141753"	"IGFBP4"	"protein_coding"
"16156"	"ENSG00000141756"	"FKBP10"	"protein_coding"
"16157"	"ENSG00000146872"	"TLK2"	"protein_coding"
"16158"	"ENSG00000153822"	"KCNJ16"	"protein_coding"
"16159"	"ENSG00000153930"	"ANKFN1"	"protein_coding"
"16160"	"ENSG00000153933"	"DGKE"	"protein_coding"
"16161"	"ENSG00000153944"	"MSI2"	"protein_coding"
"16162"	"ENSG00000153982"	"GDPD1"	"protein_coding"
"16163"	"ENSG00000154217"	"PITPNC1"	"protein_coding"
"16164"	"ENSG00000154229"	"PRKCA"	"protein_coding"
"16165"	"ENSG00000154240"	"CEP112"	"protein_coding"
"16166"	"ENSG00000154258"	"ABCA9"	"protein_coding"
"16167"	"ENSG00000154262"	"ABCA6"	"protein_coding"
"16168"	"ENSG00000154263"	"ABCA10"	"protein_coding"
"16169"	"ENSG00000154265"	"ABCA5"	"protein_coding"
"16170"	"ENSG00000154920"	"EME1"	"protein_coding"
"16171"	"ENSG00000154945"	"ANKRD40"	"protein_coding"
"16172"	"ENSG00000154975"	"CA10"	"protein_coding"
"16173"	"ENSG00000158955"	"WNT9B"	"protein_coding"
"16174"	"ENSG00000159111"	"MRPL10"	"protein_coding"
"16175"	"ENSG00000159199"	"ATP5MC1"	"protein_coding"
"16176"	"ENSG00000159202"	"UBE2Z"	"protein_coding"
"16177"	"ENSG00000159210"	"SNF8"	"protein_coding"
"16178"	"ENSG00000159314"	"ARHGAP27"	"protein_coding"
"16179"	"ENSG00000159640"	"ACE"	"protein_coding"
"16180"	"ENSG00000161395"	"PGAP3"	"protein_coding"
"16181"	"ENSG00000161509"	"GRIN2C"	"protein_coding"
"16182"	"ENSG00000161513"	"FDXR"	"protein_coding"
"16183"	"ENSG00000161526"	"SAP30BP"	"protein_coding"
"16184"	"ENSG00000161594"	"KLHL10"	"protein_coding"
"16185"	"ENSG00000161647"	"MPP3"	"protein_coding"
"16186"	"ENSG00000161653"	"NAGS"	"protein_coding"
"16187"	"ENSG00000161654"	"LSM12"	"protein_coding"
"16188"	"ENSG00000161664"	"ASB16"	"protein_coding"
"16189"	"ENSG00000161682"	"FAM171A2"	"protein_coding"
"16190"	"ENSG00000161692"	"DBF4B"	"protein_coding"
"16191"	"ENSG00000161714"	"PLCD3"	"protein_coding"
"16192"	"ENSG00000166260"	"COX11"	"protein_coding"
"16193"	"ENSG00000166263"	"STXBP4"	"protein_coding"
"16194"	"ENSG00000166292"	"TMEM100"	"protein_coding"
"16195"	"ENSG00000166685"	"COG1"	"protein_coding"
"16196"	"ENSG00000167083"	"GNGT2"	"protein_coding"
"16197"	"ENSG00000167085"	"PHB"	"protein_coding"
"16198"	"ENSG00000167100"	"SAMD14"	"protein_coding"
"16199"	"ENSG00000167107"	"ACSF2"	"protein_coding"
"16200"	"ENSG00000167182"	"SP2"	"protein_coding"
"16201"	"ENSG00000167258"	"CDK12"	"protein_coding"
"16202"	"ENSG00000167434"	"CA4"	"protein_coding"
"16203"	"ENSG00000167447"	"SMG8"	"protein_coding"
"16204"	"ENSG00000167850"	"CD300C"	"protein_coding"
"16205"	"ENSG00000167851"	"CD300A"	"protein_coding"
"16206"	"ENSG00000167861"	"HID1"	"protein_coding"
"16207"	"ENSG00000167862"	"MRPL58"	"protein_coding"
"16208"	"ENSG00000167863"	"ATP5PD"	"protein_coding"
"16209"	"ENSG00000167920"	"TMEM99"	"protein_coding"
"16210"	"ENSG00000167925"	"GHDC"	"protein_coding"
"16211"	"ENSG00000168256"	"NKIRAS2"	"protein_coding"
"16212"	"ENSG00000168259"	"DNAJC7"	"protein_coding"
"16213"	"ENSG00000168517"	"HEXIM2"	"protein_coding"
"16214"	"ENSG00000168591"	"TMUB2"	"protein_coding"
"16215"	"ENSG00000168610"	"STAT3"	"protein_coding"
"16216"	"ENSG00000168646"	"AXIN2"	"protein_coding"
"16217"	"ENSG00000170190"	"SLC16A5"	"protein_coding"
"16218"	"ENSG00000170412"	"GPRC5C"	"protein_coding"
"16219"	"ENSG00000170703"	"TTLL6"	"protein_coding"
"16220"	"ENSG00000170832"	"USP32"	"protein_coding"
"16221"	"ENSG00000170836"	"PPM1D"	"protein_coding"
"16222"	"ENSG00000170921"	"TANC2"	"protein_coding"
"16223"	"ENSG00000171345"	"KRT19"	"protein_coding"
"16224"	"ENSG00000171475"	"WIPF2"	"protein_coding"
"16225"	"ENSG00000171532"	"NEUROD2"	"protein_coding"
"16226"	"ENSG00000171634"	"BPTF"	"protein_coding"
"16227"	"ENSG00000172057"	"ORMDL3"	"protein_coding"
"16228"	"ENSG00000172782"	"FADS6"	"protein_coding"
"16229"	"ENSG00000172794"	"RAB37"	"protein_coding"
"16230"	"ENSG00000172809"	"RPL38"	"protein_coding"
"16231"	"ENSG00000172992"	"DCAKD"	"protein_coding"
"16232"	"ENSG00000173714"	"WFIKKN2"	"protein_coding"
"16233"	"ENSG00000173757"	"STAT5B"	"protein_coding"
"16234"	"ENSG00000173786"	"CNP"	"protein_coding"
"16235"	"ENSG00000173801"	"JUP"	"protein_coding"
"16236"	"ENSG00000173805"	"HAP1"	"protein_coding"
"16237"	"ENSG00000173812"	"EIF1"	"protein_coding"
"16238"	"ENSG00000173826"	"KCNH6"	"protein_coding"
"16239"	"ENSG00000173838"	"MARCH10"	"protein_coding"
"16240"	"ENSG00000173868"	"PHOSPHO1"	"protein_coding"
"16241"	"ENSG00000173991"	"TCAP"	"protein_coding"
"16242"	"ENSG00000175155"	"YPEL2"	"protein_coding"
"16243"	"ENSG00000175175"	"PPM1E"	"protein_coding"
"16244"	"ENSG00000175832"	"ETV4"	"protein_coding"
"16245"	"ENSG00000175906"	"ARL4D"	"protein_coding"
"16246"	"ENSG00000176563"	"CNTD1"	"protein_coding"
"16247"	"ENSG00000176681"	"LRRC37A"	"protein_coding"
"16248"	"ENSG00000176809"	"LRRC37A3"	"protein_coding"
"16249"	"ENSG00000177303"	"CASKIN2"	"protein_coding"
"16250"	"ENSG00000177469"	"CAVIN1"	"protein_coding"
"16251"	"ENSG00000177728"	"TMEM94"	"protein_coding"
"16252"	"ENSG00000177885"	"GRB2"	"protein_coding"
"16253"	"ENSG00000178502"	"KLHL11"	"protein_coding"
"16254"	"ENSG00000178607"	"ERN1"	"protein_coding"
"16255"	"ENSG00000178852"	"EFCAB13"	"protein_coding"
"16256"	"ENSG00000179604"	"CDC42EP4"	"protein_coding"
"16257"	"ENSG00000179673"	"RPRML"	"protein_coding"
"16258"	"ENSG00000180329"	"CCDC43"	"protein_coding"
"16259"	"ENSG00000180336"	"MEIOC"	"protein_coding"
"16260"	"ENSG00000180340"	"FZD2"	"protein_coding"
"16261"	"ENSG00000180616"	"SSTR2"	"protein_coding"
"16262"	"ENSG00000180891"	"CUEDC1"	"protein_coding"
