"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"15276"	"ENSG00000006740"	"ARHGAP44"	"protein_coding"
"15277"	"ENSG00000006744"	"ELAC2"	"protein_coding"
"15278"	"ENSG00000007171"	"NOS2"	"protein_coding"
"15279"	"ENSG00000007202"	"KIAA0100"	"protein_coding"
"15280"	"ENSG00000007216"	"SLC13A2"	"protein_coding"
"15281"	"ENSG00000007237"	"GAS7"	"protein_coding"
"15282"	"ENSG00000008838"	"MED24"	"protein_coding"
"15283"	"ENSG00000010244"	"ZNF207"	"protein_coding"
"15284"	"ENSG00000011295"	"TTC19"	"protein_coding"
"15285"	"ENSG00000029725"	"RABEP1"	"protein_coding"
"15286"	"ENSG00000034152"	"MAP2K3"	"protein_coding"
"15287"	"ENSG00000040633"	"PHF23"	"protein_coding"
"15288"	"ENSG00000063015"	"SEZ6"	"protein_coding"
"15289"	"ENSG00000065320"	"NTN1"	"protein_coding"
"15290"	"ENSG00000065325"	"GLP2R"	"protein_coding"
"15291"	"ENSG00000065559"	"MAP2K4"	"protein_coding"
"15292"	"ENSG00000067191"	"CACNB1"	"protein_coding"
"15293"	"ENSG00000072134"	"EPN2"	"protein_coding"
"15294"	"ENSG00000072210"	"ALDH3A2"	"protein_coding"
"15295"	"ENSG00000072310"	"SREBF1"	"protein_coding"
"15296"	"ENSG00000072778"	"ACADVL"	"protein_coding"
"15297"	"ENSG00000072818"	"ACAP1"	"protein_coding"
"15298"	"ENSG00000072849"	"DERL2"	"protein_coding"
"15299"	"ENSG00000073536"	"NLE1"	"protein_coding"
"15300"	"ENSG00000073605"	"GSDMB"	"protein_coding"
"15301"	"ENSG00000076351"	"SLC46A1"	"protein_coding"
"15302"	"ENSG00000076382"	"SPAG5"	"protein_coding"
"15303"	"ENSG00000076604"	"TRAF4"	"protein_coding"
"15304"	"ENSG00000083290"	"ULK2"	"protein_coding"
"15305"	"ENSG00000087095"	"NLK"	"protein_coding"
"15306"	"ENSG00000087111"	"PIGS"	"protein_coding"
"15307"	"ENSG00000091536"	"MYO15A"	"protein_coding"
"15308"	"ENSG00000091542"	"ALKBH5"	"protein_coding"
"15309"	"ENSG00000091592"	"NLRP1"	"protein_coding"
"15310"	"ENSG00000091622"	"PITPNM3"	"protein_coding"
"15311"	"ENSG00000091640"	"SPAG7"	"protein_coding"
"15312"	"ENSG00000092871"	"RFFL"	"protein_coding"
"15313"	"ENSG00000108256"	"NUFIP2"	"protein_coding"
"15314"	"ENSG00000108262"	"GIT1"	"protein_coding"
"15315"	"ENSG00000108298"	"RPL19"	"protein_coding"
"15316"	"ENSG00000108306"	"FBXL20"	"protein_coding"
"15317"	"ENSG00000108342"	"CSF3"	"protein_coding"
"15318"	"ENSG00000108344"	"PSMD3"	"protein_coding"
"15319"	"ENSG00000108448"	"TRIM16L"	"protein_coding"
"15320"	"ENSG00000108474"	"PIGL"	"protein_coding"
"15321"	"ENSG00000108509"	"CAMTA2"	"protein_coding"
"15322"	"ENSG00000108515"	"ENO3"	"protein_coding"
"15323"	"ENSG00000108518"	"PFN1"	"protein_coding"
"15324"	"ENSG00000108523"	"RNF167"	"protein_coding"
"15325"	"ENSG00000108528"	"SLC25A11"	"protein_coding"
"15326"	"ENSG00000108551"	"RASD1"	"protein_coding"
"15327"	"ENSG00000108557"	"RAI1"	"protein_coding"
"15328"	"ENSG00000108559"	"NUP88"	"protein_coding"
"15329"	"ENSG00000108561"	"C1QBP"	"protein_coding"
"15330"	"ENSG00000108576"	"SLC6A4"	"protein_coding"
"15331"	"ENSG00000108578"	"BLMH"	"protein_coding"
"15332"	"ENSG00000108582"	"CPD"	"protein_coding"
"15333"	"ENSG00000108587"	"GOSR1"	"protein_coding"
"15334"	"ENSG00000108590"	"MED31"	"protein_coding"
"15335"	"ENSG00000108591"	"DRG2"	"protein_coding"
"15336"	"ENSG00000108599"	"AKAP10"	"protein_coding"
"15337"	"ENSG00000108602"	"ALDH3A1"	"protein_coding"
"15338"	"ENSG00000108641"	"B9D1"	"protein_coding"
"15339"	"ENSG00000108651"	"UTP6"	"protein_coding"
"15340"	"ENSG00000108666"	"C17orf75"	"protein_coding"
"15341"	"ENSG00000108671"	"PSMD11"	"protein_coding"
"15342"	"ENSG00000108691"	"CCL2"	"protein_coding"
"15343"	"ENSG00000108700"	"CCL8"	"protein_coding"
"15344"	"ENSG00000108733"	"PEX12"	"protein_coding"
"15345"	"ENSG00000108839"	"ALOX12"	"protein_coding"
"15346"	"ENSG00000108947"	"EFNB3"	"protein_coding"
"15347"	"ENSG00000108961"	"RANGRF"	"protein_coding"
"15348"	"ENSG00000109016"	"DHRS7B"	"protein_coding"
"15349"	"ENSG00000109046"	"WSB1"	"protein_coding"
"15350"	"ENSG00000109047"	"RCVRN"	"protein_coding"
"15351"	"ENSG00000109063"	"MYH3"	"protein_coding"
"15352"	"ENSG00000109072"	"VTN"	"protein_coding"
"15353"	"ENSG00000109079"	"TNFAIP1"	"protein_coding"
"15354"	"ENSG00000109083"	"IFT20"	"protein_coding"
"15355"	"ENSG00000109084"	"TMEM97"	"protein_coding"
"15356"	"ENSG00000109099"	"PMP22"	"protein_coding"
"15357"	"ENSG00000109103"	"UNC119"	"protein_coding"
"15358"	"ENSG00000109107"	"ALDOC"	"protein_coding"
"15359"	"ENSG00000109111"	"SUPT6H"	"protein_coding"
"15360"	"ENSG00000109113"	"RAB34"	"protein_coding"
"15361"	"ENSG00000109118"	"PHF12"	"protein_coding"
"15362"	"ENSG00000124422"	"USP22"	"protein_coding"
"15363"	"ENSG00000125409"	"TEKT3"	"protein_coding"
"15364"	"ENSG00000125430"	"HS3ST3B1"	"protein_coding"
"15365"	"ENSG00000125434"	"SLC25A35"	"protein_coding"
"15366"	"ENSG00000125686"	"MED1"	"protein_coding"
"15367"	"ENSG00000125691"	"RPL23"	"protein_coding"
"15368"	"ENSG00000126351"	"THRA"	"protein_coding"
"15369"	"ENSG00000126368"	"NR1D1"	"protein_coding"
"15370"	"ENSG00000126653"	"NSRP1"	"protein_coding"
"15371"	"ENSG00000126858"	"RHOT1"	"protein_coding"
"15372"	"ENSG00000126860"	"EVI2A"	"protein_coding"
"15373"	"ENSG00000126861"	"OMG"	"protein_coding"
"15374"	"ENSG00000128482"	"RNF112"	"protein_coding"
"15375"	"ENSG00000128487"	"SPECC1"	"protein_coding"
"15376"	"ENSG00000129194"	"SOX15"	"protein_coding"
"15377"	"ENSG00000129195"	"PIMREG"	"protein_coding"
"15378"	"ENSG00000129197"	"RPAIN"	"protein_coding"
"15379"	"ENSG00000129204"	"USP6"	"protein_coding"
"15380"	"ENSG00000129214"	"SHBG"	"protein_coding"
"15381"	"ENSG00000129226"	"CD68"	"protein_coding"
"15382"	"ENSG00000129235"	"TXNDC17"	"protein_coding"
"15383"	"ENSG00000129244"	"ATP1B2"	"protein_coding"
"15384"	"ENSG00000129245"	"FXR2"	"protein_coding"
"15385"	"ENSG00000129250"	"KIF1C"	"protein_coding"
"15386"	"ENSG00000129255"	"MPDU1"	"protein_coding"
"15387"	"ENSG00000131242"	"RAB11FIP4"	"protein_coding"
"15388"	"ENSG00000131748"	"STARD3"	"protein_coding"
"15389"	"ENSG00000131771"	"PPP1R1B"	"protein_coding"
"15390"	"ENSG00000131899"	"LLGL1"	"protein_coding"
"15391"	"ENSG00000132141"	"CCT6B"	"protein_coding"
"15392"	"ENSG00000132507"	"EIF5A"	"protein_coding"
"15393"	"ENSG00000132510"	"KDM6B"	"protein_coding"
"15394"	"ENSG00000132514"	"CLEC10A"	"protein_coding"
"15395"	"ENSG00000132517"	"SLC52A1"	"protein_coding"
"15396"	"ENSG00000132522"	"GPS2"	"protein_coding"
"15397"	"ENSG00000132530"	"XAF1"	"protein_coding"
"15398"	"ENSG00000132535"	"DLG4"	"protein_coding"
"15399"	"ENSG00000132581"	"SDF2"	"protein_coding"
"15400"	"ENSG00000132589"	"FLOT2"	"protein_coding"
"15401"	"ENSG00000132591"	"ERAL1"	"protein_coding"
"15402"	"ENSG00000133026"	"MYH10"	"protein_coding"
"15403"	"ENSG00000133027"	"PEMT"	"protein_coding"
"15404"	"ENSG00000133028"	"SCO1"	"protein_coding"
"15405"	"ENSG00000133030"	"MPRIP"	"protein_coding"
"15406"	"ENSG00000141026"	"MED9"	"protein_coding"
"15407"	"ENSG00000141027"	"NCOR1"	"protein_coding"
"15408"	"ENSG00000141028"	"CDRT15P1"	"unprocessed_pseudogene"
"15409"	"ENSG00000141030"	"COPS3"	"protein_coding"
"15410"	"ENSG00000141034"	"GID4"	"protein_coding"
"15411"	"ENSG00000141040"	"ZNF287"	"protein_coding"
"15412"	"ENSG00000141052"	"MYOCD"	"protein_coding"
"15413"	"ENSG00000141068"	"KSR1"	"protein_coding"
"15414"	"ENSG00000141127"	"PRPSAP2"	"protein_coding"
"15415"	"ENSG00000141298"	"SSH2"	"protein_coding"
"15416"	"ENSG00000141314"	"RHBDL3"	"protein_coding"
"15417"	"ENSG00000141499"	"WRAP53"	"protein_coding"
"15418"	"ENSG00000141504"	"SAT2"	"protein_coding"
"15419"	"ENSG00000141505"	"ASGR1"	"protein_coding"
"15420"	"ENSG00000141506"	"PIK3R5"	"protein_coding"
"15421"	"ENSG00000141510"	"TP53"	"protein_coding"
"15422"	"ENSG00000141736"	"ERBB2"	"protein_coding"
"15423"	"ENSG00000141738"	"GRB7"	"protein_coding"
"15424"	"ENSG00000141741"	"MIEN1"	"protein_coding"
"15425"	"ENSG00000141744"	"PNMT"	"protein_coding"
"15426"	"ENSG00000141750"	"STAC2"	"protein_coding"
"15427"	"ENSG00000142494"	"SLC47A1"	"protein_coding"
"15428"	"ENSG00000153976"	"HS3ST3A1"	"protein_coding"
"15429"	"ENSG00000154016"	"GRAP"	"protein_coding"
"15430"	"ENSG00000154760"	"SLFN13"	"protein_coding"
"15431"	"ENSG00000154803"	"FLCN"	"protein_coding"
"15432"	"ENSG00000154874"	"CCDC144B"	"transcribed_unprocessed_pseudogene"
"15433"	"ENSG00000154914"	"USP43"	"protein_coding"
"15434"	"ENSG00000154957"	"ZNF18"	"protein_coding"
"15435"	"ENSG00000160551"	"TAOK1"	"protein_coding"
"15436"	"ENSG00000160602"	"NEK8"	"protein_coding"
"15437"	"ENSG00000160606"	"TLCD1"	"protein_coding"
"15438"	"ENSG00000161381"	"PLXDC1"	"protein_coding"
"15439"	"ENSG00000161395"	"PGAP3"	"protein_coding"
"15440"	"ENSG00000161405"	"IKZF3"	"protein_coding"
"15441"	"ENSG00000161929"	"SCIMP"	"protein_coding"
"15442"	"ENSG00000161940"	"BCL6B"	"protein_coding"
"15443"	"ENSG00000161944"	"ASGR2"	"protein_coding"
"15444"	"ENSG00000161955"	"TNFSF13"	"protein_coding"
"15445"	"ENSG00000161956"	"SENP3"	"protein_coding"
"15446"	"ENSG00000161958"	"FGF11"	"protein_coding"
"15447"	"ENSG00000161960"	"EIF4A1"	"protein_coding"
"15448"	"ENSG00000161970"	"RPL26"	"protein_coding"
"15449"	"ENSG00000166482"	"MFAP4"	"protein_coding"
"15450"	"ENSG00000166484"	"MAPK7"	"protein_coding"
"15451"	"ENSG00000166579"	"NDEL1"	"protein_coding"
"15452"	"ENSG00000166582"	"CENPV"	"protein_coding"
"15453"	"ENSG00000166750"	"SLFN5"	"protein_coding"
"15454"	"ENSG00000167258"	"CDK12"	"protein_coding"
"15455"	"ENSG00000167524"	"SGK494"	"protein_coding"
"15456"	"ENSG00000167525"	"PROCA1"	"protein_coding"
"15457"	"ENSG00000167536"	"DHRS13"	"protein_coding"
"15458"	"ENSG00000167543"	"TP53I13"	"protein_coding"
"15459"	"ENSG00000167549"	"CORO6"	"protein_coding"
"15460"	"ENSG00000167840"	"ZNF232"	"protein_coding"
"15461"	"ENSG00000167842"	"MIS12"	"protein_coding"
"15462"	"ENSG00000167874"	"TMEM88"	"protein_coding"
"15463"	"ENSG00000168792"	"ABHD15"	"protein_coding"
"15464"	"ENSG00000168961"	"LGALS9"	"protein_coding"
"15465"	"ENSG00000169992"	"NLGN2"	"protein_coding"
"15466"	"ENSG00000170004"	"CHD3"	"protein_coding"
"15467"	"ENSG00000170037"	"CNTROB"	"protein_coding"
"15468"	"ENSG00000170043"	"TRAPPC1"	"protein_coding"
"15469"	"ENSG00000170049"	"KCNAB3"	"protein_coding"
"15470"	"ENSG00000170175"	"CHRNB1"	"protein_coding"
"15471"	"ENSG00000170222"	"ADPRM"	"protein_coding"
"15472"	"ENSG00000170291"	"ELP5"	"protein_coding"
"15473"	"ENSG00000170296"	"GABARAP"	"protein_coding"
"15474"	"ENSG00000170298"	"LGALS9B"	"protein_coding"
"15475"	"ENSG00000170310"	"STX8"	"protein_coding"
"15476"	"ENSG00000170315"	"UBB"	"protein_coding"
"15477"	"ENSG00000170425"	"ADORA2B"	"protein_coding"
"15478"	"ENSG00000171916"	"LGALS9C"	"protein_coding"
"15479"	"ENSG00000171928"	"TVP23B"	"protein_coding"
"15480"	"ENSG00000171953"	"ATPAF2"	"protein_coding"
"15481"	"ENSG00000171962"	"DRC3"	"protein_coding"
"15482"	"ENSG00000172057"	"ORMDL3"	"protein_coding"
"15483"	"ENSG00000172123"	"SLFN12"	"protein_coding"
"15484"	"ENSG00000172156"	"CCL11"	"protein_coding"
"15485"	"ENSG00000172171"	"TEFM"	"protein_coding"
"15486"	"ENSG00000172301"	"COPRS"	"protein_coding"
"15487"	"ENSG00000172716"	"SLFN11"	"protein_coding"
"15488"	"ENSG00000173065"	"FAM222B"	"protein_coding"
"15489"	"ENSG00000173991"	"TCAP"	"protein_coding"
"15490"	"ENSG00000174282"	"ZBTB4"	"protein_coding"
"15491"	"ENSG00000174292"	"TNK1"	"protein_coding"
"15492"	"ENSG00000174326"	"SLC16A11"	"protein_coding"
"15493"	"ENSG00000174327"	"SLC16A13"	"protein_coding"
"15494"	"ENSG00000174977"	"AC026271.1"	"processed_pseudogene"
"15495"	"ENSG00000175061"	"LRRC75A-AS1"	"processed_transcript"
"15496"	"ENSG00000175106"	"TVP23C"	"protein_coding"
"15497"	"ENSG00000175662"	"TOM1L2"	"protein_coding"
"15498"	"ENSG00000175826"	"CTDNEP1"	"protein_coding"
"15499"	"ENSG00000176208"	"ATAD5"	"protein_coding"
"15500"	"ENSG00000176390"	"CRLF3"	"protein_coding"
"15501"	"ENSG00000176658"	"MYO1D"	"protein_coding"
"15502"	"ENSG00000176749"	"CDK5R1"	"protein_coding"
"15503"	"ENSG00000176927"	"EFCAB5"	"protein_coding"
"15504"	"ENSG00000176974"	"SHMT1"	"protein_coding"
"15505"	"ENSG00000176994"	"SMCR8"	"protein_coding"
"15506"	"ENSG00000177302"	"TOP3A"	"protein_coding"
"15507"	"ENSG00000177427"	"MIEF2"	"protein_coding"
"15508"	"ENSG00000177731"	"FLII"	"protein_coding"
"15509"	"ENSG00000178307"	"TMEM11"	"protein_coding"
"15510"	"ENSG00000178691"	"SUZ12"	"protein_coding"
"15511"	"ENSG00000178921"	"PFAS"	"protein_coding"
"15512"	"ENSG00000178971"	"CTC1"	"protein_coding"
"15513"	"ENSG00000178977"	"LINC00324"	"lincRNA"
"15514"	"ENSG00000178999"	"AURKB"	"protein_coding"
"15515"	"ENSG00000179029"	"TMEM107"	"protein_coding"
"15516"	"ENSG00000179094"	"PER1"	"protein_coding"
"15517"	"ENSG00000179277"	"MEIS3P1"	"processed_pseudogene"
"15518"	"ENSG00000179314"	"WSCD1"	"protein_coding"
"15519"	"ENSG00000179593"	"ALOX15B"	"protein_coding"
"15520"	"ENSG00000179598"	"PLD6"	"protein_coding"
"15521"	"ENSG00000179761"	"PIPOX"	"protein_coding"
"15522"	"ENSG00000179859"	"RNF227"	"protein_coding"
"15523"	"ENSG00000180626"	"ZNF594"	"protein_coding"
"15524"	"ENSG00000180787"	"ZFP3"	"protein_coding"
"15525"	"ENSG00000181222"	"POLR2A"	"protein_coding"
"15526"	"ENSG00000181284"	"TMEM102"	"protein_coding"
"15527"	"ENSG00000181350"	"LRRC75A"	"protein_coding"
"15528"	"ENSG00000181374"	"CCL13"	"protein_coding"
"15529"	"ENSG00000181481"	"RNF135"	"protein_coding"
"15530"	"ENSG00000181856"	"SLC2A4"	"protein_coding"
"15531"	"ENSG00000181885"	"CLDN7"	"protein_coding"
"15532"	"ENSG00000182224"	"CYB5D1"	"protein_coding"
"15533"	"ENSG00000182271"	"TMIGD1"	"protein_coding"
"15534"	"ENSG00000183011"	"NAA38"	"protein_coding"
"15535"	"ENSG00000184060"	"ADAP2"	"protein_coding"
"15536"	"ENSG00000184185"	"KCNJ12"	"protein_coding"
"15537"	"ENSG00000184619"	"KRBA2"	"protein_coding"
"15538"	"ENSG00000185156"	"MFSD6L"	"protein_coding"
"15539"	"ENSG00000185158"	"LRRC37B"	"protein_coding"
"15540"	"ENSG00000185245"	"GP1BA"	"protein_coding"
"15541"	"ENSG00000185379"	"RAD51D"	"protein_coding"
"15542"	"ENSG00000185862"	"EVI2B"	"protein_coding"
"15543"	"ENSG00000187607"	"ZNF286A"	"protein_coding"
"15544"	"ENSG00000187688"	"TRPV2"	"protein_coding"
"15545"	"ENSG00000187824"	"TMEM220"	"protein_coding"
"15546"	"ENSG00000187838"	"PLSCR3"	"protein_coding"
"15547"	"ENSG00000188013"	"MEIS3P2"	"processed_pseudogene"
"15548"	"ENSG00000188522"	"FAM83G"	"protein_coding"
"15549"	"ENSG00000188803"	"SHISA6"	"protein_coding"
"15550"	"ENSG00000188933"	"USP32P1"	"transcribed_unprocessed_pseudogene"
"15551"	"ENSG00000189343"	"RPS2P46"	"processed_pseudogene"
"15552"	"ENSG00000189423"	"USP32P3"	"transcribed_unprocessed_pseudogene"
"15553"	"ENSG00000196388"	"INCA1"	"protein_coding"
"15554"	"ENSG00000196535"	"MYO18A"	"protein_coding"
"15555"	"ENSG00000196544"	"BORCS6"	"protein_coding"
"15556"	"ENSG00000196712"	"NF1"	"protein_coding"
"15557"	"ENSG00000197566"	"ZNF624"	"protein_coding"
"15558"	"ENSG00000197815"	"AC122129.1"	"antisense"
"15559"	"ENSG00000198242"	"RPL23A"	"protein_coding"
"15560"	"ENSG00000198720"	"ANKRD13B"	"protein_coding"
"15561"	"ENSG00000198783"	"ZNF830"	"protein_coding"
"15562"	"ENSG00000198844"	"ARHGEF15"	"protein_coding"
"15563"	"ENSG00000198920"	"KIAA0753"	"protein_coding"
"15564"	"ENSG00000199053"	"MIR324"	"miRNA"
"15565"	"ENSG00000199293"	"SNORA21"	"snoRNA"
"15566"	"ENSG00000205045"	"SLFN12L"	"protein_coding"
"15567"	"ENSG00000205309"	"NT5M"	"protein_coding"
"15568"	"ENSG00000205544"	"TMEM256"	"protein_coding"
"15569"	"ENSG00000205710"	"C17orf107"	"protein_coding"
"15570"	"ENSG00000209582"	"SNORA48"	"snoRNA"
"15571"	"ENSG00000212719"	"C17orf51"	"protein_coding"
"15572"	"ENSG00000213859"	"KCTD11"	"protein_coding"
"15573"	"ENSG00000214546"	"AC087491.1"	"lincRNA"
"15574"	"ENSG00000214708"	"AC116407.1"	"antisense"
"15575"	"ENSG00000214832"	"UPF3AP2"	"transcribed_processed_pseudogene"
"15576"	"ENSG00000214941"	"ZSWIM7"	"protein_coding"
"15577"	"ENSG00000214999"	"AC129492.1"	"antisense"
"15578"	"ENSG00000215030"	"RPL13P12"	"processed_pseudogene"
"15579"	"ENSG00000215041"	"NEURL4"	"protein_coding"
"15580"	"ENSG00000215067"	"ALOX12-AS1"	"antisense"
"15581"	"ENSG00000219200"	"RNASEK"	"protein_coding"
"15582"	"ENSG00000220161"	"LINC02076"	"lincRNA"
"15583"	"ENSG00000220205"	"VAMP2"	"protein_coding"
"15584"	"ENSG00000221926"	"TRIM16"	"protein_coding"
"15585"	"ENSG00000221995"	"TIAF1"	"protein_coding"
"15586"	"ENSG00000223878"	"PPIAP53"	"processed_pseudogene"
"15587"	"ENSG00000226871"	"AC135178.1"	"antisense"
"15588"	"ENSG00000226981"	"ABHD17AP6"	"unprocessed_pseudogene"
"15589"	"ENSG00000227077"	"AC107983.1"	"processed_pseudogene"
"15590"	"ENSG00000227078"	"LINC02094"	"lincRNA"
"15591"	"ENSG00000227495"	"AC004771.1"	"antisense"
"15592"	"ENSG00000227543"	"SPAG5-AS1"	"processed_transcript"
"15593"	"ENSG00000230113"	"AC138207.1"	"antisense"
"15594"	"ENSG00000230897"	"RPS18P12"	"processed_pseudogene"
"15595"	"ENSG00000231595"	"AC005224.1"	"lincRNA"
"15596"	"ENSG00000232344"	"AC087163.2"	"processed_pseudogene"
"15597"	"ENSG00000232859"	"LYRM9"	"protein_coding"
"15598"	"ENSG00000233090"	"AC015922.1"	"unprocessed_pseudogene"
"15599"	"ENSG00000233223"	"AC016876.1"	"antisense"
"15600"	"ENSG00000233327"	"USP32P2"	"transcribed_unprocessed_pseudogene"
"15601"	"ENSG00000233670"	"PIRT"	"protein_coding"
"15602"	"ENSG00000233966"	"UBE2SP1"	"processed_pseudogene"
"15603"	"ENSG00000234203"	"AC004771.2"	"antisense"
"15604"	"ENSG00000234327"	"AC012146.1"	"processed_transcript"
"15605"	"ENSG00000235530"	"AC087294.1"	"antisense"
"15606"	"ENSG00000235554"	"AC005822.1"	"processed_pseudogene"
"15607"	"ENSG00000236088"	"COX10-AS1"	"processed_transcript"
"15608"	"ENSG00000237575"	"PYY2"	"transcribed_unprocessed_pseudogene"
"15609"	"ENSG00000238793"	"SNORD124"	"snoRNA"
"15610"	"ENSG00000238917"	"SNORD10"	"snoRNA"
"15611"	"ENSG00000239697"	"TNFSF12"	"protein_coding"
"15612"	"ENSG00000239704"	"CDRT4"	"protein_coding"
"15613"	"ENSG00000240445"	"FOXO3B"	"processed_pseudogene"
"15614"	"ENSG00000240494"	"RPS12P28"	"processed_pseudogene"
"15615"	"ENSG00000241322"	"CDRT1"	"protein_coding"
"15616"	"ENSG00000244045"	"TMEM199"	"protein_coding"
"15617"	"ENSG00000244753"	"RPL15P21"	"processed_pseudogene"
"15618"	"ENSG00000248121"	"SMURF2P1"	"transcribed_unprocessed_pseudogene"
"15619"	"ENSG00000249459"	"ZNF286B"	"protein_coding"
"15620"	"ENSG00000250462"	"LRRC37BP1"	"transcribed_unprocessed_pseudogene"
"15621"	"ENSG00000252699"	"SNORA21B"	"snoRNA"
"15622"	"ENSG00000258315"	"C17orf49"	"protein_coding"
"15623"	"ENSG00000258472"	"AC005726.1"	"protein_coding"
"15624"	"ENSG00000260647"	"AC127537.1"	"antisense"
"15625"	"ENSG00000261879"	"AC087500.1"	"antisense"
"15626"	"ENSG00000261996"	"AC004706.1"	"lincRNA"
"15627"	"ENSG00000262089"	"AC040977.1"	"lincRNA"
"15628"	"ENSG00000262227"	"AC004771.3"	"antisense"
"15629"	"ENSG00000263164"	"AC087500.2"	"lincRNA"
"15630"	"ENSG00000263220"	"AC015727.1"	"antisense"
"15631"	"ENSG00000263272"	"AC004148.2"	"antisense"
"15632"	"ENSG00000263400"	"TMEM220-AS1"	"antisense"
"15633"	"ENSG00000263429"	"TMEM238L"	"protein_coding"
"15634"	"ENSG00000263508"	"AC015908.2"	"lincRNA"
"15635"	"ENSG00000263531"	"AC130324.1"	"antisense"
"15636"	"ENSG00000263535"	"AK4P1"	"processed_pseudogene"
"15637"	"ENSG00000263563"	"UBBP4"	"transcribed_unprocessed_pseudogene"
"15638"	"ENSG00000263624"	"AC055811.1"	"antisense"
"15639"	"ENSG00000263874"	"LINC00672"	"protein_coding"
"15640"	"ENSG00000263934"	"SNORD3A"	"snoRNA"
"15641"	"ENSG00000263990"	"AC004253.1"	"lincRNA"
"15642"	"ENSG00000264016"	"AC015908.3"	"lincRNA"
"15643"	"ENSG00000264044"	"AC005726.2"	"antisense"
"15644"	"ENSG00000264107"	"AC138207.2"	"antisense"
"15645"	"ENSG00000264148"	"AC138207.3"	"processed_pseudogene"
"15646"	"ENSG00000264176"	"MAGOH2P"	"transcribed_processed_pseudogene"
"15647"	"ENSG00000264290"	"AC104564.3"	"sense_intronic"
"15648"	"ENSG00000264304"	"AC024267.3"	"antisense"
"15649"	"ENSG00000264456"	"AC138207.4"	"sense_intronic"
"15650"	"ENSG00000264538"	"SUZ12P1"	"transcribed_unprocessed_pseudogene"
"15651"	"ENSG00000264577"	"AC010761.1"	"antisense"
"15652"	"ENSG00000264608"	"AC005726.3"	"sense_intronic"
"15653"	"ENSG00000264743"	"DPRXP4"	"processed_pseudogene"
"15654"	"ENSG00000264885"	"AC026271.3"	"sense_intronic"
"15655"	"ENSG00000264932"	"AC115989.1"	"antisense"
"15656"	"ENSG00000264943"	"SH3GL1P2"	"processed_pseudogene"
"15657"	"ENSG00000264968"	"AC090844.2"	"lincRNA"
"15658"	"ENSG00000265139"	"AC005899.3"	"lincRNA"
"15659"	"ENSG00000265205"	"AC010761.3"	"antisense"
"15660"	"ENSG00000265474"	"AC010761.4"	"antisense"
"15661"	"ENSG00000265478"	"AC107982.3"	"lincRNA"
"15662"	"ENSG00000265489"	"AC005358.2"	"antisense"
"15663"	"ENSG00000265511"	"AC020558.2"	"antisense"
"15664"	"ENSG00000265519"	"AC015922.2"	"lincRNA"
"15665"	"ENSG00000265625"	"AC104564.5"	"sense_intronic"
"15666"	"ENSG00000265683"	"SYPL1P2"	"processed_pseudogene"
"15667"	"ENSG00000265743"	"AC138207.5"	"lincRNA"
"15668"	"ENSG00000265749"	"AC135178.3"	"antisense"
"15669"	"ENSG00000265791"	"AC127024.4"	"sense_intronic"
"15670"	"ENSG00000265845"	"AC024267.4"	"antisense"
"15671"	"ENSG00000266050"	"AC233702.6"	"transcribed_processed_pseudogene"
"15672"	"ENSG00000266274"	"RN7SL138P"	"misc_RNA"
"15673"	"ENSG00000266469"	"AC005288.1"	"antisense"
"15674"	"ENSG00000266490"	"AC127024.5"	"lincRNA"
"15675"	"ENSG00000266651"	"AC093484.4"	"lincRNA"
"15676"	"ENSG00000266718"	"AC079336.5"	"antisense"
"15677"	"ENSG00000266777"	"SH3GL1P1"	"transcribed_processed_pseudogene"
"15678"	"ENSG00000266865"	"AC138207.8"	"transcribed_unprocessed_pseudogene"
"15679"	"ENSG00000266947"	"AC022916.1"	"antisense"
"15680"	"ENSG00000267074"	"AC015911.3"	"sense_intronic"
"15681"	"ENSG00000267102"	"AC060766.1"	"transcribed_processed_pseudogene"
"15682"	"ENSG00000267321"	"LINC02001"	"lincRNA"
"15683"	"ENSG00000267364"	"AC022706.1"	"lincRNA"
"15684"	"ENSG00000267369"	"AC015911.7"	"processed_pseudogene"
"15685"	"ENSG00000267457"	"AC004223.2"	"lincRNA"
"15686"	"ENSG00000267532"	"MIR497HG"	"antisense"
"15687"	"ENSG00000267547"	"AC060766.4"	"lincRNA"
"15688"	"ENSG00000267554"	"AC015911.8"	"processed_pseudogene"
"15689"	"ENSG00000267648"	"AC060766.5"	"transcribed_processed_pseudogene"
"15690"	"ENSG00000269947"	"AC135178.5"	"lincRNA"
"15691"	"ENSG00000270091"	"AC015726.1"	"lincRNA"
"15692"	"ENSG00000271851"	"AC087501.4"	"sense_intronic"
"15693"	"ENSG00000273018"	"FAM106A"	"processed_transcript"
"15694"	"ENSG00000002919"	"SNX11"	"protein_coding"
"15695"	"ENSG00000004897"	"CDC27"	"protein_coding"
"15696"	"ENSG00000005102"	"MEOX1"	"protein_coding"
"15697"	"ENSG00000005243"	"COPZ2"	"protein_coding"
"15698"	"ENSG00000005379"	"TSPOAP1"	"protein_coding"
"15699"	"ENSG00000005882"	"PDK2"	"protein_coding"
"15700"	"ENSG00000005884"	"ITGA3"	"protein_coding"
"15701"	"ENSG00000005961"	"ITGA2B"	"protein_coding"
"15702"	"ENSG00000006025"	"OSBPL7"	"protein_coding"
